"participation","year","count"
"2201005","2022",1
"2201005","2023",1
"2201015","2017",0
"2201015","2018",2
"2201015","2019",1
"2201015","2020",0
"2201015","2021",0
"2201015","2022",0
"2201015","2023",0
"2201025","2017",0
"2201025","2018",2
"2201025","2019",1
"2201025","2020",1
"2201025","2021",1
"2201025","2022",0
"2201025","2023",2
"2201060","2017",1
"2201060","2018",1
"2201060","2019",1
"2201060","2020",1
"2201060","2021",1
"2201060","2022",0
"2201060","2023",2
"2201065","2017",0
"2201065","2018",1
"2201065","2019",1
"2201065","2020",0
"2201065","2021",1
"2201065","2022",0
"2201065","2023",1
"2201099","2017",0
"2201099","2018",1
"2201099","2019",0
"2201099","2020",1
"2201099","2021",0
"2201099","2022",0
"2201099","2023",0
"2201140","2017",0
"2201140","2018",1
"2201140","2019",1
"2201140","2020",1
"2201140","2021",1
"2201140","2022",1
"2201140","2023",2
"2201144","2017",0
"2201144","2018",1
"2201144","2019",0
"2201144","2020",0
"2201144","2021",0
"2201144","2022",0
"2201144","2023",0
"2201162","2017",0
"2201162","2018",1
"2201162","2019",1
"2201162","2020",1
"2201162","2021",1
"2201162","2022",0
"2201162","2023",1
"2201165","2017",0
"2201165","2018",0
"2201165","2019",0
"2201165","2020",1
"2201165","2021",0
"2201165","2022",0
"2201165","2023",0
"2201200","2017",0
"2201200","2018",1
"2201200","2019",0
"2201200","2020",0
"2201200","2021",0
"2201200","2022",0
"2201200","2023",0
"2201210","2017",0
"2201210","2018",1
"2201210","2019",1
"2201210","2020",0
"2201210","2021",1
"2201210","2022",1
"2201210","2023",0
"2201270","2017",0
"2201270","2018",1
"2201270","2019",1
"2201270","2020",1
"2201270","2021",1
"2201270","2022",1
"2201270","2023",1
"2201295","2017",0
"2201295","2018",3
"2201295","2019",2
"2201295","2020",3
"2201295","2021",3
"2201295","2022",4
"2201295","2023",5
"2201313","2017",0
"2201313","2018",0
"2201313","2019",1
"2201313","2020",0
"2201313","2021",0
"2201313","2022",0
"2201313","2023",0
"2201322","2017",0
"2201322","2018",1
"2201322","2019",1
"2201322","2020",0
"2201322","2021",1
"2201322","2022",0
"2201322","2023",0
"2201328","2017",0
"2201328","2018",0
"2201328","2019",1
"2201328","2020",0
"2201328","2021",1
"2201328","2022",0
"2201328","2023",1
"2201340","2017",1
"2201340","2018",0
"2201340","2019",1
"2201340","2020",1
"2201340","2021",1
"2201340","2022",0
"2201340","2023",2
"2201370","2017",0
"2201370","2018",1
"2201370","2019",2
"2201370","2020",1
"2201370","2021",2
"2201370","2022",1
"2201370","2023",1
"2201375","2017",1
"2201375","2018",0
"2201375","2019",1
"2201375","2020",0
"2201375","2021",0
"2201375","2022",0
"2201375","2023",0
"2201376","2017",0
"2201376","2018",1
"2201376","2019",0
"2201376","2020",0
"2201376","2021",0
"2201376","2022",0
"2201376","2023",0
"2201380","2017",0
"2201380","2018",1
"2201380","2019",1
"2201380","2020",0
"2201380","2021",0
"2201380","2022",1
"2201380","2023",0
"2201387","2017",0
"2201387","2018",1
"2201387","2019",0
"2201387","2020",0
"2201387","2021",0
"2201387","2022",0
"2201387","2023",0
"2201390","2017",1
"2201390","2018",1
"2201390","2019",1
"2201390","2020",1
"2201390","2021",1
"2201390","2022",0
"2201390","2023",0
"2201391","2017",0
"2201391","2018",1
"2201391","2019",1
"2201391","2020",1
"2201391","2021",1
"2201391","2022",0
"2201391","2023",1
"2201410","2017",1
"2201410","2018",1
"2201410","2019",1
"2201410","2020",1
"2201410","2021",0
"2201410","2022",0
"2201410","2023",0
"2201430","2017",0
"2201430","2018",0
"2201430","2019",1
"2201430","2020",1
"2201430","2021",1
"2201430","2022",0
"2201430","2023",0
"2201450","2017",0
"2201450","2018",0
"2201450","2019",1
"2201450","2020",0
"2201450","2021",1
"2201450","2022",0
"2201450","2023",0
"2201515","2017",0
"2201515","2018",1
"2201515","2019",0
"2201515","2020",0
"2201515","2021",0
"2201515","2022",0
"2201515","2023",0
"2201536","2017",0
"2201536","2018",1
"2201536","2019",0
"2201536","2020",0
"2201536","2021",0
"2201536","2022",0
"2201536","2023",0
"2201636","2017",0
"2201636","2018",1
"2201636","2019",1
"2201636","2020",1
"2201636","2021",1
"2201636","2022",1
"2201636","2023",2
"2201645","2017",0
"2201645","2018",4
"2201645","2019",4
"2201645","2020",1
"2201645","2021",2
"2201645","2022",1
"2201645","2023",2
"2201650","2017",0
"2201650","2018",2
"2201650","2019",2
"2201650","2020",1
"2201650","2021",1
"2201650","2022",0
"2201650","2023",1
"2201659","2017",1
"2201659","2018",0
"2201659","2019",1
"2201659","2020",0
"2201659","2021",1
"2201659","2022",1
"2201659","2023",0
"2201661","2017",0
"2201661","2018",2
"2201661","2019",1
"2201661","2020",0
"2201661","2021",0
"2201661","2022",0
"2201661","2023",0
"2201670","2017",0
"2201670","2018",1
"2201670","2019",0
"2201670","2020",0
"2201670","2021",0
"2201670","2022",0
"2201670","2023",0
"2201671","2017",1
"2201671","2018",1
"2201671","2019",1
"2201671","2020",0
"2201671","2021",0
"2201671","2022",0
"2201671","2023",0
"2201675","2017",1
"2201675","2018",1
"2201675","2019",1
"2201675","2020",1
"2201675","2021",1
"2201675","2022",0
"2201675","2023",1
"2201679","2017",1
"2201679","2018",1
"2201679","2019",0
"2201679","2020",0
"2201679","2021",0
"2201679","2022",1
"2201679","2023",0
"2201680","2017",0
"2201680","2018",0
"2201680","2019",0
"2201680","2020",0
"2201680","2021",1
"2201680","2022",0
"2201680","2023",1
"2202260","2017",0
"2202260","2018",1
"2202260","2019",0
"2202260","2020",0
"2202260","2021",0
"2202260","2022",0
"2202260","2023",0
"2204311","2017",1
"2204311","2018",1
"2204311","2019",0
"2204311","2020",1
"2204311","2021",0
"2204311","2022",0
"2204311","2023",1
"2204368","2017",0
"2204368","2018",1
"2204368","2019",0
"2204368","2020",1
"2204368","2021",2
"2204368","2022",0
"2204368","2023",0
"2204377","2017",1
"2204377","2018",0
"2204377","2019",0
"2204377","2020",0
"2204377","2021",0
"2204377","2022",0
"2204377","2023",0
"2204382","2017",1
"2204382","2018",1
"2204382","2019",1
"2204382","2020",0
"2204382","2021",0
"2204382","2022",0
"2204382","2023",0
"2204738","2017",0
"2204738","2018",1
"2204738","2019",1
"2204738","2020",1
"2204738","2021",1
"2204738","2022",1
"2204738","2023",2
"2205000","2017",1
"2205000","2018",0
"2205000","2019",1
"2205000","2020",0
"2205000","2021",0
"2205000","2022",0
"2205000","2023",0
"2207040","2017",1
"2207040","2018",1
"2207040","2019",0
"2207040","2020",0
"2207040","2021",0
"2207040","2022",0
"2207040","2023",0
"2207042","2017",0
"2207042","2018",1
"2207042","2019",0
"2207042","2020",0
"2207042","2021",0
"2207042","2022",0
"2207042","2023",0
"2207044","2017",0
"2207044","2018",1
"2207044","2019",1
"2207044","2020",1
"2207044","2021",1
"2207044","2022",1
"2207044","2023",0
"2207045","2017",0
"2207045","2018",1
"2207045","2019",0
"2207045","2020",0
"2207045","2021",0
"2207045","2022",0
"2207045","2023",0
"2207444","2017",0
"2207444","2018",1
"2207444","2019",1
"2207444","2020",1
"2207444","2021",1
"2207444","2022",1
"2207444","2023",1
"2207510","2017",0
"2207510","2018",1
"2207510","2019",2
"2207510","2020",1
"2207510","2021",1
"2207510","2022",0
"2207510","2023",0
"2210025","2017",1
"2210025","2018",1
"2210025","2019",1
"2210025","2020",1
"2210025","2021",0
"2210025","2022",0
"2210025","2023",1
"2210180","2017",1
"2210180","2018",1
"2210180","2019",1
"2210180","2020",0
"2210180","2021",1
"2210180","2022",0
"2210180","2023",1
"2210200","2017",1
"2210200","2018",0
"2210200","2019",0
"2210200","2020",2
"2210200","2021",0
"2210200","2022",0
"2210200","2023",0
"2210239","2017",1
"2210239","2018",0
"2210239","2019",0
"2210239","2020",0
"2210239","2021",0
"2210239","2022",0
"2210239","2023",0
"2210245","2017",0
"2210245","2018",1
"2210245","2019",1
"2210245","2020",0
"2210245","2021",0
"2210245","2022",0
"2210245","2023",0
"2210265","2017",1
"2210265","2018",1
"2210265","2019",1
"2210265","2020",0
"2210265","2021",0
"2210265","2022",0
"2210265","2023",0
"2210270","2017",0
"2210270","2018",1
"2210270","2019",1
"2210270","2020",1
"2210270","2021",1
"2210270","2022",1
"2210270","2023",0
"2210290","2017",0
"2210290","2018",1
"2210290","2019",1
"2210290","2020",0
"2210290","2021",1
"2210290","2022",0
"2210290","2023",0
"2210300","2017",0
"2210300","2018",1
"2210300","2019",1
"2210300","2020",0
"2210300","2021",0
"2210300","2022",0
"2210300","2023",0
"2210313","2017",0
"2210313","2018",1
"2210313","2019",1
"2210313","2020",1
"2210313","2021",0
"2210313","2022",1
"2210313","2023",0
"2210315","2017",0
"2210315","2018",1
"2210315","2019",0
"2210315","2020",0
"2210315","2021",0
"2210315","2022",0
"2210315","2023",0
"2210329","2017",0
"2210329","2018",0
"2210329","2019",1
"2210329","2020",0
"2210329","2021",0
"2210329","2022",0
"2210329","2023",0
"2210345","2017",0
"2210345","2018",1
"2210345","2019",1
"2210345","2020",1
"2210345","2021",0
"2210345","2022",0
"2210345","2023",1
"2210360","2017",0
"2210360","2018",2
"2210360","2019",2
"2210360","2020",0
"2210360","2021",1
"2210360","2022",1
"2210360","2023",0
"2210363","2017",0
"2210363","2018",1
"2210363","2019",1
"2210363","2020",1
"2210363","2021",1
"2210363","2022",1
"2210363","2023",0
"2210370","2017",0
"2210370","2018",0
"2210370","2019",1
"2210370","2020",0
"2210370","2021",0
"2210370","2022",0
"2210370","2023",0
"2210371","2017",0
"2210371","2018",2
"2210371","2019",1
"2210371","2020",1
"2210371","2021",1
"2210371","2022",1
"2210371","2023",2
"2210372","2017",0
"2210372","2018",0
"2210372","2019",0
"2210372","2020",0
"2210372","2021",0
"2210372","2022",1
"2210372","2023",0
"2210385","2017",0
"2210385","2018",1
"2210385","2019",0
"2210385","2020",1
"2210385","2021",0
"2210385","2022",0
"2210385","2023",1
"2210410","2017",1
"2210410","2018",0
"2210410","2019",0
"2210410","2020",1
"2210410","2021",1
"2210410","2022",0
"2210410","2023",1
"2210431","2017",0
"2210431","2018",1
"2210431","2019",1
"2210431","2020",1
"2210431","2021",1
"2210431","2022",1
"2210431","2023",1
"2210440","2017",0
"2210440","2018",1
"2210440","2019",1
"2210440","2020",0
"2210440","2021",0
"2210440","2022",0
"2210440","2023",0
"2210452","2017",1
"2210452","2018",0
"2210452","2019",0
"2210452","2020",0
"2210452","2021",0
"2210452","2022",0
"2210452","2023",0
"2210461","2017",0
"2210461","2018",0
"2210461","2019",0
"2210461","2020",0
"2210461","2021",0
"2210461","2022",0
"2210461","2023",1
"2210480","2017",0
"2210480","2018",0
"2210480","2019",1
"2210480","2020",1
"2210480","2021",0
"2210480","2022",1
"2210480","2023",1
"2210500","2017",0
"2210500","2018",1
"2210500","2019",2
"2210500","2020",2
"2210500","2021",2
"2210500","2022",1
"2210500","2023",2
"2210516","2017",0
"2210516","2018",1
"2210516","2019",0
"2210516","2020",0
"2210516","2021",0
"2210516","2022",0
"2210516","2023",0
"2210538","2017",0
"2210538","2018",0
"2210538","2019",1
"2210538","2020",0
"2210538","2021",0
"2210538","2022",0
"2210538","2023",0
"2210558","2017",0
"2210558","2018",4
"2210558","2019",2
"2210558","2020",2
"2210558","2021",2
"2210558","2022",1
"2210558","2023",3
"2210571","2017",1
"2210571","2018",1
"2210571","2019",0
"2210571","2020",0
"2210571","2021",0
"2210571","2022",0
"2210571","2023",0
"2210581","2017",0
"2210581","2018",0
"2210581","2019",1
"2210581","2020",0
"2210581","2021",1
"2210581","2022",0
"2210581","2023",0
"2210592","2017",0
"2210592","2018",2
"2210592","2019",1
"2210592","2020",1
"2210592","2021",1
"2210592","2022",0
"2210592","2023",1
"2210595","2017",0
"2210595","2018",1
"2210595","2019",0
"2210595","2020",0
"2210595","2021",0
"2210595","2022",0
"2210595","2023",0
"2210650","2017",0
"2210650","2018",1
"2210650","2019",1
"2210650","2020",1
"2210650","2021",0
"2210650","2022",1
"2210650","2023",0
"2210741","2017",0
"2210741","2018",1
"2210741","2019",1
"2210741","2020",0
"2210741","2021",0
"2210741","2022",0
"2210741","2023",0
"2210781","2017",1
"2210781","2018",0
"2210781","2019",0
"2210781","2020",0
"2210781","2021",0
"2210781","2022",0
"2210781","2023",0
"2210835","2017",0
"2210835","2018",1
"2210835","2019",1
"2210835","2020",1
"2210835","2021",1
"2210835","2022",0
"2210835","2023",1
"2211038","2017",0
"2211038","2018",1
"2211038","2019",0
"2211038","2020",0
"2211038","2021",0
"2211038","2022",0
"2211038","2023",0
"2211093","2017",1
"2211093","2018",1
"2211093","2019",0
"2211093","2020",0
"2211093","2021",1
"2211093","2022",0
"2211093","2023",0
"2212123","2017",1
"2212123","2018",1
"2212123","2019",0
"2212123","2020",0
"2212123","2021",0
"2212123","2022",0
"2212123","2023",0
"2214375","2017",1
"2214375","2018",1
"2214375","2019",0
"2214375","2020",2
"2214375","2021",1
"2214375","2022",1
"2214375","2023",0
"2214673","2017",0
"2214673","2018",1
"2214673","2019",0
"2214673","2020",0
"2214673","2021",0
"2214673","2022",0
"2214673","2023",0
"2214980","2017",0
"2214980","2018",1
"2214980","2019",1
"2214980","2020",0
"2214980","2021",0
"2214980","2022",0
"2214980","2023",0
"2215200","2017",0
"2215200","2018",1
"2215200","2019",0
"2215200","2020",0
"2215200","2021",0
"2215200","2022",0
"2215200","2023",0
"2216347","2017",0
"2216347","2018",1
"2216347","2019",1
"2216347","2020",1
"2216347","2021",0
"2216347","2022",1
"2216347","2023",0
"2218634","2017",1
"2218634","2018",1
"2218634","2019",1
"2218634","2020",1
"2218634","2021",0
"2218634","2022",1
"2218634","2023",0
"2218959","2017",0
"2218959","2018",1
"2218959","2019",0
"2218959","2020",0
"2218959","2021",0
"2218959","2022",0
"2218959","2023",0
"2220040","2017",1
"2220040","2018",1
"2220040","2019",1
"2220040","2020",1
"2220040","2021",0
"2220040","2022",1
"2220040","2023",0
"2220052","2017",1
"2220052","2018",1
"2220052","2019",1
"2220052","2020",1
"2220052","2021",0
"2220052","2022",0
"2220052","2023",0
"2220055","2017",0
"2220055","2018",1
"2220055","2019",1
"2220055","2020",1
"2220055","2021",1
"2220055","2022",0
"2220055","2023",1
"2220059","2017",0
"2220059","2018",1
"2220059","2019",1
"2220059","2020",0
"2220059","2021",0
"2220059","2022",1
"2220059","2023",0
"2220079","2017",0
"2220079","2018",1
"2220079","2019",0
"2220079","2020",0
"2220079","2021",0
"2220079","2022",0
"2220079","2023",0
"2220095","2017",0
"2220095","2018",1
"2220095","2019",0
"2220095","2020",0
"2220095","2021",0
"2220095","2022",0
"2220095","2023",0
"2220112","2017",1
"2220112","2018",0
"2220112","2019",0
"2220112","2020",0
"2220112","2021",1
"2220112","2022",0
"2220112","2023",0
"2220159","2017",0
"2220159","2018",2
"2220159","2019",1
"2220159","2020",1
"2220159","2021",0
"2220159","2022",1
"2220159","2023",0
"2220220","2017",0
"2220220","2018",0
"2220220","2019",0
"2220220","2020",1
"2220220","2021",0
"2220220","2022",0
"2220220","2023",0
"2220278","2017",0
"2220278","2018",0
"2220278","2019",1
"2220278","2020",1
"2220278","2021",0
"2220278","2022",0
"2220278","2023",1
"2220330","2017",0
"2220330","2018",1
"2220330","2019",1
"2220330","2020",1
"2220330","2021",1
"2220330","2022",1
"2220330","2023",0
"2220412","2017",0
"2220412","2018",0
"2220412","2019",1
"2220412","2020",0
"2220412","2021",0
"2220412","2022",0
"2220412","2023",0
"2220426","2017",0
"2220426","2018",1
"2220426","2019",1
"2220426","2020",1
"2220426","2021",1
"2220426","2022",1
"2220426","2023",1
"2220435","2017",1
"2220435","2018",0
"2220435","2019",0
"2220435","2020",0
"2220435","2021",0
"2220435","2022",0
"2220435","2023",0
"2220454","2017",0
"2220454","2018",1
"2220454","2019",0
"2220454","2020",1
"2220454","2021",0
"2220454","2022",0
"2220454","2023",0
"2220549","2017",1
"2220549","2018",0
"2220549","2019",0
"2220549","2020",0
"2220549","2021",0
"2220549","2022",0
"2220549","2023",0
"2220550","2017",0
"2220550","2018",1
"2220550","2019",1
"2220550","2020",1
"2220550","2021",0
"2220550","2022",0
"2220550","2023",0
"2220692","2017",0
"2220692","2018",1
"2220692","2019",0
"2220692","2020",0
"2220692","2021",0
"2220692","2022",0
"2220692","2023",0
"2222333","2017",0
"2222333","2018",2
"2222333","2019",1
"2222333","2020",0
"2222333","2021",0
"2222333","2022",0
"2222333","2023",0
"2223275","2017",1
"2223275","2018",1
"2223275","2019",1
"2223275","2020",1
"2223275","2021",1
"2223275","2022",0
"2223275","2023",0
"2223492","2017",0
"2223492","2018",1
"2223492","2019",1
"2223492","2020",0
"2223492","2021",0
"2223492","2022",1
"2223492","2023",0
"2225227","2017",0
"2225227","2018",1
"2225227","2019",0
"2225227","2020",0
"2225227","2021",0
"2225227","2022",0
"2225227","2023",0
"2226591","2017",0
"2226591","2018",1
"2226591","2019",1
"2226591","2020",0
"2226591","2021",1
"2226591","2022",0
"2226591","2023",0
"2230020","2017",0
"2230020","2018",1
"2230020","2019",0
"2230020","2020",0
"2230020","2021",0
"2230020","2022",0
"2230020","2023",0
"2230050","2017",0
"2230050","2018",1
"2230050","2019",1
"2230050","2020",1
"2230050","2021",0
"2230050","2022",0
"2230050","2023",1
"2230060","2017",0
"2230060","2018",1
"2230060","2019",1
"2230060","2020",1
"2230060","2021",0
"2230060","2022",1
"2230060","2023",1
"2230061","2017",0
"2230061","2018",1
"2230061","2019",0
"2230061","2020",1
"2230061","2021",0
"2230061","2022",0
"2230061","2023",1
"2230070","2017",0
"2230070","2018",1
"2230070","2019",1
"2230070","2020",1
"2230070","2021",0
"2230070","2022",0
"2230070","2023",0
"2230071","2017",1
"2230071","2018",0
"2230071","2019",0
"2230071","2020",0
"2230071","2021",0
"2230071","2022",0
"2230071","2023",0
"2230104","2017",0
"2230104","2018",1
"2230104","2019",1
"2230104","2020",1
"2230104","2021",0
"2230104","2022",0
"2230104","2023",0
"2230114","2017",1
"2230114","2018",1
"2230114","2019",1
"2230114","2020",1
"2230114","2021",0
"2230114","2022",1
"2230114","2023",1
"2230129","2017",0
"2230129","2018",0
"2230129","2019",1
"2230129","2020",0
"2230129","2021",0
"2230129","2022",0
"2230129","2023",0
"2230130","2017",0
"2230130","2018",0
"2230130","2019",0
"2230130","2020",0
"2230130","2021",1
"2230130","2022",0
"2230130","2023",0
"2230135","2017",0
"2230135","2018",1
"2230135","2019",1
"2230135","2020",1
"2230135","2021",1
"2230135","2022",1
"2230135","2023",1
"2230176","2017",0
"2230176","2018",1
"2230176","2019",1
"2230176","2020",0
"2230176","2021",0
"2230176","2022",0
"2230176","2023",0
"2230177","2017",0
"2230177","2018",1
"2230177","2019",0
"2230177","2020",0
"2230177","2021",0
"2230177","2022",0
"2230177","2023",0
"2230208","2017",0
"2230208","2018",1
"2230208","2019",1
"2230208","2020",1
"2230208","2021",0
"2230208","2022",1
"2230208","2023",0
"2230230","2017",0
"2230230","2018",1
"2230230","2019",1
"2230230","2020",0
"2230230","2021",0
"2230230","2022",0
"2230230","2023",0
"2230265","2017",0
"2230265","2018",1
"2230265","2019",1
"2230265","2020",1
"2230265","2021",1
"2230265","2022",1
"2230265","2023",2
"2230270","2017",1
"2230270","2018",1
