,Participation.#,Sum.Amount,Date.Submitted,Date.Mailed,Name.1,Address.1,City,St,Postal,year_submitted,month_submitted,year_mailed,month_mailed,period,long_duration,class
7902,1197393,60,2020-04-06,2020-04-13T00:00:00.000,TRINITY LUTHERAN LWML,1552 S Rd,Hunter,KS,67452,2020,4,2020,4,7,0,Religious Organization
7913,2033416,60,2020-04-06,2020-04-13T00:00:00.000,CLIFTON FREE WILL BAPTIST CHRC,PO Box 212,Thayer,MO,65791,2020,4,2020,4,7,0,Religious Organization
7911,1033130,60,2020-04-06,2020-04-13T00:00:00.000,CURRIER CIRCLE 1ST BAPTIST CHR,207 E Wea St,Paola,KS,66071,2020,4,2020,4,7,0,Religious Organization
7906,2030394,60,2020-04-06,2020-04-13T00:00:00.000,SHELL KNOB CHURCH OF CHRIST,3145 STATE HWY 39,SHELL KNOB,MO,65747,2020,4,2020,4,7,0,Religious Organization
7905,1130480,60,2020-04-06,2020-04-13T00:00:00.000,ST FRANCIS OF ASSISI CATHOLIC CHURCH,PO Box 1920,Nixa,MO,65714,2020,4,2020,4,7,0,Religious Organization
7903,1060202,60,2020-04-06,2020-04-13T00:00:00.000,AMAZING GRACE BAPT CHR WMS GR,964 SUTTON CT.,KANSAS CITY,KS,66103,2020,4,2020,4,7,0,Religious Organization
7892,1060982,60,2020-04-06,2020-04-13T00:00:00.000,LAKE VIEW CHAPEL CHURCH,20068 Pine Ridge Lane,Holton,KS,66436,2020,4,2020,4,7,0,Religious Organization
7901,1140160,60,2020-04-06,2020-04-13T00:00:00.000,NAZARENE MISSION FUNDS,2438 140 ROAD,BURR OAK,KS,66936,2020,4,2020,4,7,0,Community
7900,2231010,60,2020-04-06,2020-04-13T00:00:00.000,WILLARD SENIOR CENTER,P.O. BOX 371,WILLARD,MO,65781,2020,4,2020,4,7,0,Community
7898,1192490,60,2020-04-06,2020-04-13T00:00:00.000,ST JOSEPH GUILD,2600 SW 9th Ter,Lees Summit,MO,64081,2020,4,2020,4,7,0,Community
7896,2160915,60,2020-04-06,2020-04-13T00:00:00.000,PINES COMMUNITY CHRISTIAN CHUR,7968 E. HWY 86,BLUE EYE,MO,65611,2020,4,2020,4,7,0,Religious Organization
7891,1190290,60,2020-04-06,2020-04-13T00:00:00.000,SALEM LUTHERAN LADIES EVENING,700 County Road 259,Armstrong,MO,65230,2020,4,2020,4,7,0,Religious Organization
7919,1031693,60,2020-04-06,2020-04-13T00:00:00.000,CHURCH WOMEN UNITED,2417 Jackson Ave,Kansas City,MO,64127,2020,4,2020,4,7,0,Religious Organization
7916,1130472,60,2020-04-06,2020-04-13T00:00:00.000,LADIES BIBLE STUDY - CFWBC,6686 Highway KK,Cuba,MO,65453,2020,4,2020,4,7,0,Religious Organization
7908,1210340,60,2020-04-06,2020-04-13T00:00:00.000,HORTON UNITED METHODIST WOMEN,130 EAST 10TH,HORTON,KS,66439,2020,4,2020,4,7,0,Religious Organization
7920,2032485,60,2020-04-06,2020-04-13T00:00:00.000,RIVER OF LIFE CHURCH OF GOD OF PROPHECY,9293 CO. RD 8040,WEST PLAINS,MO,65775,2020,4,2020,4,7,0,Religious Organization
7935,2231380,90,2020-04-06,2020-04-13T00:00:00.000,SUNSHINE CHURCH GROUP,3504 SUNSHINE RD.,HARTVILLE,MO,65667,2020,4,2020,4,7,0,Religious Organization
7922,1121310,60,2020-04-06,2020-04-13T00:00:00.000,LOWRY CITY CHRISTIAN SCHOOL,5TH & TOWER - P.O. BOX 176,LOWRY CITY,MO,64763,2020,4,2020,4,7,0,Religious Organization
7948,2061831,150,2020-04-06,2020-04-13T00:00:00.000,FORT GIBSON CHRISTIAN ACADEMY,1487 E. POPLAR,FORT GIBSON,OK,74434,2020,4,2020,4,7,0,Religious Organization
7944,1131419,120,2020-04-06,2020-04-13T00:00:00.000,CHAPEL OF GRACE CHURCH,PO Box 205,Monett,MO,65708,2020,4,2020,4,7,0,Religious Organization
7941,1080920,90,2020-04-06,2020-04-13T00:00:00.000,TABERVILLE COMMUNITY CLUB,12230 SW 200 ROAD,SCHELL CITY,MO,64783,2020,4,2020,4,7,0,Community
7940,2200290,90,2020-04-06,2020-04-13T00:00:00.000,CHURCH OF GOD OF PROPHECY,17383 Edgewood Dr,Winona,MO,65588,2020,4,2020,4,7,0,Religious Organization
7938,1210119,90,2020-04-06,2020-04-13T00:00:00.000,ZION LUTHERAN SCHOOL,17321 Lone Elm Rd,Bunceton,MO,65237,2020,4,2020,4,7,0,Religious Organization
7939,2032325,90,2020-04-06,2020-04-13T00:00:00.000,MONTIER CHURCH OF GOD PROPHECY,4304 Archery Ln,Birch Tree,MO,65438,2020,4,2020,4,7,0,Religious Organization
7929,2190261,60,2020-04-06,2020-04-13T00:00:00.000,FAITH ASSEMBLY OF GOD,PO BOX 7,SPAVINAW,OK,74366,2020,4,2020,4,7,0,Religious Organization
7928,2150180,60,2020-04-06,2020-04-13T00:00:00.000,OAKTON UNITED METHODIST WOMEN,318 S Highway J,Lamar,MO,64759,2020,4,2020,4,7,0,Religious Organization
7927,1180893,60,2020-04-06,2020-04-13T00:00:00.000,MAPLE GLEN CLUB,13389 Benton Ln,LEXINGTON,MO,64067,2020,4,2020,4,7,0,Community
7926,1130477,60,2020-04-06,2020-04-13T00:00:00.000,MORAN UNITED METHODIST CHURCH,P.O. BOX 117,MORAN,KS,66755,2020,4,2020,4,7,0,Religious Organization
7923,2194011,60,2020-04-06,2020-04-13T00:00:00.000,CHADWICK FRIENDSHIP CLUB,PO BOX 302,CHADWICK,MO,65629,2020,4,2020,4,7,0,Community
7827,1060963,60,2020-03-18,2020-03-18T00:00:00.000,MUSCOTAH KIDS CLUB,6747 Cheyenne Rd,MUSCOTAH,KS,66058,2020,3,2020,3,0,0,Community
7838,2124378,60,2020-03-18,2020-03-18T00:00:00.000,MT. ZION GENERAL BAPTIS CHURCH,2813 LUCE ST.,CAPE GIRARDEAU,MO,63701,2020,3,2020,3,0,0,Religious Organization
7837,2210500,60,2020-03-18,2020-03-18T00:00:00.000,UNITED METHODIST YOUTH,440 County Road 308,ALTON,MO,65606,2020,3,2020,3,0,0,Religious Organization
7836,2030872,60,2020-03-18,2020-03-18T00:00:00.000,CEDAR CO. OATS COMMITTEE,20600 E. 1450 ROAD,STOCKTON,MO,65785,2020,3,2020,3,0,0,Community
7834,1020319,60,2020-03-18,2020-03-18T00:00:00.000,CWF - BELTON CHRISTIAN CHURCH,409 AIRWAY LANE,BELTON,MO,64012,2020,3,2020,3,0,0,Religious Organization
7833,1021615,60,2020-03-18,2020-03-18T00:00:00.000,ST. MARY'S QUILTING CLUB,155 Country Wood Ln,Bonnots Mill,MO,65016,2020,3,2020,3,0,0,Community
7832,2230749,60,2020-03-18,2020-03-18T00:00:00.000,UNITED METHODIST WOMEN SBP,801 E. SCENIC RIVERS BLVD.,SALEM,MO,65560,2020,3,2020,3,0,0,Religious Organization
7816,2140070,60,2020-03-18,2020-03-18T00:00:00.000,NAVY MOTHERS CLUB #18,713 Barwick Pl,Willard,MO,65781,2020,3,2020,3,0,0,Community
7825,2061750,60,2020-03-18,2020-03-18T00:00:00.000,FLOWER BOX CITY NEWCOMERS CLUB,PO BOX 152,Neosho,MO,64850,2020,3,2020,3,0,0,Community
7822,1021966,60,2020-03-18,2020-03-18T00:00:00.000,BUCKLIN METHODIST WOMEN,PO Box 475,BUCKLIN,MO,64631,2020,3,2020,3,0,0,Religious Organization
7820,1210410,60,2020-03-18,2020-03-18T00:00:00.000,UNITED METHODIST WOMEN,28792 Highway Y,BRUNSWICK,MO,65236,2020,3,2020,3,0,0,Religious Organization
7819,1131191,60,2020-03-18,2020-03-18T00:00:00.000,OAK GROVE BAPTIST CHURCH,11525 State Route Y,Birch Tree,MO,65438,2020,3,2020,3,0,0,Religious Organization
7818,1191050,60,2020-03-18,2020-03-18T00:00:00.000,NORTHLAND SHEPHARD CENTER,5314 N. VIRGINIA AVE.,KANSAS CITY,MO,64118,2020,3,2020,3,0,0,Community
7842,1061426,60,2020-03-18,2020-03-18T00:00:00.000,GENESIS CHRISTIAN ACADEMY,PO BOX 994,TONGANOXIE,KS,66086,2020,3,2020,3,0,0,Religious Organization
7815,1031901,60,2020-03-18,2020-03-18T00:00:00.000,FAITH BIBLE FELLOWSHIP,18688 262ND RD.,ATCHISON,KS,66002,2020,3,2020,3,0,0,Religious Organization
7840,1020326,60,2020-03-18,2020-03-18T00:00:00.000,BELTON PRESBYTERIAN CHURCH,122 MAIN,BELTON,MO,64012,2020,3,2020,3,0,0,Religious Organization
7845,1140561,60,2020-03-18,2020-03-18T00:00:00.000,NORFLEET BAPTIST CHURCH,5512 NORFLEET RD.,KANSAS CITY,MO,64133,2020,3,2020,3,0,0,Religious Organization
7843,2140507,60,2020-03-18,2020-03-18T00:00:00.000,SENIOR CENTER OF NEW HAVEN,603 MILLER ST.,NEW HAVEN,MO,63068,2020,3,2020,3,0,0,Community
7878,5247999,120,2020-03-18,2020-03-18T00:00:00.000,UNITED METHODIST WOMEN,207 S 6TH ST,BURLINGTON,KS,66839,2020,3,2020,3,0,0,Religious Organization
7888,1131409,240,2020-03-18,2020-03-18T00:00:00.000,HAHN CHAPEL GENERAL BAPTIST CHURCH INC,701 PROSPECT,MARBLE HILL,MO,63764,2020,3,2020,3,0,0,Religious Organization
7885,1032539,180,2020-03-18,2020-03-18T00:00:00.000,CHALLENGE CLASS -1ST BAPT CHRC,1907 PEACH STREET,HIGGINSVILLE,MO,64037,2020,3,2020,3,0,0,Religious Organization
7844,1192206,60,2020-03-18,2020-03-18T00:00:00.000,STERLING ACRES BAPTIST CHURCH,11200 E. 47TH ST.,KANSAS CITY,MO,64133,2020,3,2020,3,0,0,Religious Organization
7882,2062510,120,2020-03-18,2020-03-18T00:00:00.000,FUN & FRIENDS SENIOR CENTER,100 Chestnut St,Thayer,MO,65791,2020,3,2020,3,0,0,Community
7879,2131382,120,2020-03-18,2020-03-18T00:00:00.000,MILL CREEK FREE WILL BAPTIST LADIES AUX,4248 HWY E,Fredericktown,MO,63645,2020,3,2020,3,0,0,Religious Organization
7884,2160840,150,2020-03-18,2020-03-18T00:00:00.000,TRINITY UNITED METHODIST CHURC,16069 State Highway 34,Piedmont,MO,63957,2020,3,2020,3,0,0,Religious Organization
7870,1020915,90,2020-03-18,2020-03-18T00:00:00.000,LIBERTY CHURCH YOUTH ACTIVITY,1016 STATE HWY 34,BURFORDVILLE,MO,63739,2020,3,2020,3,0,0,Religious Organization
7860,1060230,60,2020-03-18,2020-03-18T00:00:00.000,FAITH LUTHERAN PRESCHOOL,1320 W. 15TH ST.,OTTAWA,KS,66067,2020,3,2020,3,0,0,Religious Organization
7856,1230162,60,2020-03-18,2020-03-18T00:00:00.000,WOMEN ON MISSION FIRST BAPT CH,1416 MAIN ST.,GRANDVIEW,MO,64030,2020,3,2020,3,0,0,Religious Organization
7855,2190940,60,2020-03-18,2020-03-18T00:00:00.000,LIBERTY BAPTIST WOM MISSNRY UN,307 Howard St,Greenfield,MO,65661,2020,3,2020,3,0,0,Religious Organization
7853,2061584,60,2020-03-18,2020-03-18T00:00:00.000,FAIRVIEW CHURCH,PO Box 464,NEVADA,MO,64772,2020,3,2020,3,0,0,Religious Organization
7852,1061021,60,2020-03-18,2020-03-18T00:00:00.000,GRACE COMMUNITY CHURCH,PO Box 424,OVERBROOK,KS,66524,2020,3,2020,3,0,0,Religious Organization
7781,3011410,60,2020-03-07,2020-03-12T00:00:00.000,HILLSDALE CHRISTIAN SCHOOL CORPORATION,PO Box 8,Hillsdale,OK,73743,2020,3,2020,3,5,0,Religious Organization
7758,1031450,60,2020-03-07,2020-03-12T00:00:00.000,HMCC CHRCH CHRISTIAN WMN FELLO,5809 E Red Bridge Rd,Kansas City,MO,64134,2020,3,2020,3,5,0,Religious Organization
7760,2192994,60,2020-03-07,2020-03-12T00:00:00.000,ST JAMES CHRISTIAN CHURCH,PO BOX 356,ST. JAMES,MO,65559,2020,3,2020,3,5,0,Religious Organization
7766,2051702,60,2020-03-07,2020-03-12T00:00:00.000,HOME FOR LIFE CAT SANCTUARY,229 NEW HOPE RD.,BUFFALO,MO,65622,2020,3,2020,3,5,0,Community
7767,2160200,60,2020-03-07,2020-03-12T00:00:00.000,HOLY FAMILY CATHOLIC CHURCH,PO BOX 229,SHELL KNOB,MO,65747,2020,3,2020,3,5,0,Religious Organization
7768,1060832,60,2020-03-07,2020-03-12T00:00:00.000,FAITH BAPTIST WMU,PO BOX 345,HARRISONVILLE,MO,64701,2020,3,2020,3,5,0,Religious Organization
7771,2060802,60,2020-03-07,2020-03-12T00:00:00.000,FIRST CHRISTIAN CHURCH DWF,PO Box 549,Nowata,OK,74048,2020,3,2020,3,5,0,Religious Organization
7772,1130104,60,2020-03-07,2020-03-12T00:00:00.000,FIRST CHURCH OF GOD,1700 Wayhaven Dr,West Plains,MO,65775,2020,3,2020,3,5,0,Religious Organization
7778,1131416,60,2020-03-07,2020-03-12T00:00:00.000,AVA ASSEMBLY OF GOD,PO Box 1240,Ava,MO,65608,2020,3,2020,3,5,0,Religious Organization
7759,2050452,60,2020-03-07,2020-03-12T00:00:00.000,MISSION CHAPEL STITCHING FOR C,152 STATE HWY. 38,ELKLAND,MO,65644,2020,3,2020,3,5,0,Religious Organization
7786,2180680,60,2020-03-07,2020-03-12T00:00:00.000,COMMUNITY OF CHRIST WOMENS DEPT,605 Oakcrest,Pittsburg,KS,66762,2020,3,2020,3,5,0,Community
7790,2031262,60,2020-03-07,2020-03-12T00:00:00.000,CHANUTE CHRISTIAN ACADEMY,1000 WEST 14TH ST.,CHANUTE,KS,66720,2020,3,2020,3,5,0,Religious Organization
7799,1090180,90,2020-03-07,2020-03-12T00:00:00.000,IMMANUEL PRESBYTERIAN CHURCH,3800 NE PARVIN RD,KANSAS CITY,MO,64117,2020,3,2020,3,5,0,Religious Organization
7801,2030732,90,2020-03-07,2020-03-12T00:00:00.000,CROSS POINT FAMILY CHURCH,209 Haynes,Campbell,MO,63933,2020,3,2020,3,5,0,Religious Organization
7804,1210200,120,2020-03-07,2020-03-12T00:00:00.000,UNTD METHODIST SEWING CIRCLE,617 JARBOE ST,BURLINGTON,KS,66839,2020,3,2020,3,5,0,Religious Organization
7805,1200931,120,2020-03-07,2020-03-12T00:00:00.000,TALMAGE UNITED METHODIST CHURC,3025 FAIR ROAD,ABILENE,KS,67410,2020,3,2020,3,5,0,Religious Organization
7812,2231470,210,2020-03-07,2020-03-12T00:00:00.000,WOMEN OF ST PAUL LUTHERAN CHU,291 N. KENTUCKY AVE.,WEST PLAINS,MO,65775,2020,3,2020,3,5,0,Religious Organization
7787,1131470,60,2020-03-07,2020-03-12T00:00:00.000,MT HULDA LUTHERAN LADIES AID,16254 Hwy B,Cole Camp,MO,65325,2020,3,2020,3,5,0,Religious Organization
7698,1033125,60,2020-02-29,2020-03-03T00:00:00.000,CHRISTIAN LADIES BIBLE STUDY,333 Pine St,Nortonville,KS,66060,2020,2,2020,3,3,0,Religious Organization
7695,2070986,60,2020-02-29,2020-03-03T00:00:00.000,HELPING HANDS COMMUNITY CENTER,403 1ST ST.,DONIPHAN,MO,63935,2020,2,2020,3,3,0,Community
7696,2121885,60,2020-02-29,2020-03-03T00:00:00.000,LUTHERAN WOMENS MISSIONARY,1121 E Maple,Cushing,OK,74023,2020,2,2020,3,3,0,Religious Organization
7697,2131205,60,2020-02-29,2020-03-03T00:00:00.000,SARAH BARTON MURPHY CHPT DAR,1862 Black Oak Dr,FARMINGTON,MO,63640,2020,2,2020,3,3,0,Religious Organization
7703,1121040,60,2020-02-29,2020-03-03T00:00:00.000,LINN LUTHERAN SCHOOL,112 CHURCH STREET,LINN,KS,66953,2020,2,2020,3,3,0,Religious Organization
7699,3111459,60,2020-02-29,2020-03-03T00:00:00.000,BYKOTA FIRST BAPTIST CHURCH,3814 HILLSIDE DR.,SAPULPA,OK,74066,2020,2,2020,3,3,0,Religious Organization
7700,2145263,60,2020-02-29,2020-03-03T00:00:00.000,KERNS CHAPEL CHURCH,8459 Highway M,Poplar Bluff,MO,63901,2020,2,2020,3,3,0,Religious Organization
7702,1210675,60,2020-02-29,2020-03-03T00:00:00.000,ST. THERESE CHURCH,PO BOX 255,RICHMOND,KS,66080,2020,2,2020,3,3,0,Religious Organization
7690,1130702,60,2020-02-29,2020-03-03T00:00:00.000,CHAFFEE GENERAL BAPTIST CHURCH,319 N 5th St,Chaffee,MO,63740,2020,2,2020,3,3,0,Religious Organization
7694,1131285,60,2020-02-29,2020-03-03T00:00:00.000,MORRILL BAPTIST WMS,404 WALNUT ST.,MORRILL,KS,66515,2020,2,2020,3,3,0,Religious Organization
7681,3076825,60,2020-02-29,2020-03-03T00:00:00.000,ORION HOMEMAKERS,236777 E County Rd 58,Chester,OK,73838,2020,2,2020,3,3,0,Community
7687,1011645,60,2020-02-29,2020-03-03T00:00:00.000,CWF FIRST CHRISTIAN CHURCH,PO Box 626,Atchison,KS,66002,2020,2,2020,3,3,0,Religious Organization
7684,2131819,60,2020-02-29,2020-03-03T00:00:00.000,BRIGHTON HWY. ASSEMBLY OF GOD,5403 HWY F,BRIGHTON,MO,65617,2020,2,2020,3,3,0,Religious Organization
7683,1190990,60,2020-02-29,2020-03-03T00:00:00.000,SHOW ME CHRISTIAN YOUTH HOME,PO Box 6,LA MONTE,MO,65337,2020,2,2020,3,3,0,Religious Organization
7707,1004265,60,2020-02-29,2020-03-03T00:00:00.000,GARRIOT RD CHURCH OF CHRIST,3601 W Owen K Garriott Rd,ENID,OK,73703,2020,2,2020,3,3,0,Religious Organization
7680,1130408,60,2020-02-29,2020-03-03T00:00:00.000,FIRST ASSEMBLY OF GOD LADIES MINISTRIES,103 Gum Rd PO Box 506,Carl Junction,MO,64834,2020,2,2020,3,3,0,Religious Organization
7676,2161265,60,2020-02-29,2020-03-03T00:00:00.000,POLK COUNTY SENIOR CENTER,1850 W. BROADWAY,BOLIVAR,MO,65613,2020,2,2020,3,3,0,Community
7674,3112180,60,2020-02-29,2020-03-03T00:00:00.000,FIRST BAPTIST YOUTH,PO BOX 2554,SAPULPA,OK,74067,2020,2,2020,3,3,0,Religious Organization
7672,2121021,60,2020-02-29,2020-03-03T00:00:00.000,BOONE CREEK BAPTIST CHURCH,19478 Oscar Rd,Licking,MO,65542,2020,2,2020,3,3,0,Religious Organization
7670,1080710,60,2020-02-29,2020-03-03T00:00:00.000,ST ROSE PHILLIPINE DUCHESNE,812 E MONROE,GARNETT,KS,66032,2020,2,2020,3,3,0,Community
7705,1130548,60,2020-02-29,2020-03-03T00:00:00.000,VISTA UNITED METHODIST CHURCH,6190 SE 250 Rd,Osceola,MO,64776,2020,2,2020,3,3,0,Religious Organization
7701,2130260,60,2020-02-29,2020-03-03T00:00:00.000,MANSFIELD SENIOR CITIZENS CLUB,PO BOX 699,MANSFIELD,MO,65704,2020,2,2020,3,3,0,Community
7708,2090150,60,2020-02-29,2020-03-03T00:00:00.000,IMMANUEL LUTHERAN LWML,1519 IRWIN STREET,JOPLIN,MO,64801,2020,2,2020,3,3,0,Religious Organization
7730,1131252,60,2020-02-29,2020-03-03T00:00:00.000,DAUGHTERS OF UNION VETERANS OF THE CIVIL,706 Twilight Ct,Raymore,MO,64083,2020,2,2020,3,3,0,Community
7746,2231076,150,2020-02-29,2020-03-03T00:00:00.000,FORT SCOTT CHRISTIAN HEIGHTS,1101 S. BARBEE,FORT SCOTT,KS,66701,2020,2,2020,3,3,0,Religious Organization
7745,2033270,150,2020-02-29,2020-03-03T00:00:00.000,COOKSON HILLS CHRISTIAN MINIST,60416 Highway 10,KANSAS,OK,74347,2020,2,2020,3,3,0,Religious Organization
7709,2060062,60,2020-02-29,2020-03-03T00:00:00.000,HCE HOME COUNTY EDUCATION,212 NORTH COMMERCE,SALINA,OK,74365,2020,2,2020,3,3,0,Community
7741,2080800,120,2020-02-29,2020-03-03T00:00:00.000,HELPING HANDS - 1ST BAPTIST,PO BOX 276,BLOOMFIELD,MO,63825,2020,2,2020,3,3,0,Religious Organization
7740,2050401,120,2020-02-29,2020-03-03T00:00:00.000,CHARITY CHRISTIAN CHURCH,c/o Judy O'Bannon,ELKLAND,MO,65644,2020,2,2020,3,3,0,Religious Organization
7738,2120440,90,2020-02-29,2020-03-03T00:00:00.000,FIRST ASSEMBLY OF GOD/WOMEN'S,247 JEFFREY LANE,OAK RIDGE,MO,63769,2020,2,2020,3,3,0,Religious Organization
7737,1131418,90,2020-02-29,2020-03-03T00:00:00.000,MONTEVALLO BAPTIST CHURCH,28163 E Union Track Rd,Milo,MO,64767,2020,2,2020,3,3,0,Religious Organization
7733,1160748,90,2020-02-29,2020-03-03T00:00:00.000,COPELAND BAPTIST CHURCH,2009 WALNUT STREET,ST. JOSEPH,MO,64503,2020,2,2020,3,3,0,Religious Organization
7732,2110322,60,2020-02-29,2020-03-03T00:00:00.000,LIBERTYVILLE CHRISTIAN LADIES,7855 OLD JACKSON ROAD,FARMINGTON,MO,63640,2020,2,2020,3,3,0,Religious Organization
7742,1161050,120,2020-02-29,2020-03-03T00:00:00.000,SPRING VALLEY BAPTIST CHURCH,8801 E. 79TH ST.,RAYTOWN,MO,64138,2020,2,2020,3,3,0,Religious Organization
7729,1021388,60,2020-02-29,2020-03-03T00:00:00.000,EDMONSON BAPTIST CHURCH,27109 HIGHWAY H,LINCOLN,MO,65338,2020,2,2020,3,3,0,Religious Organization
7719,2070800,60,2020-02-29,2020-03-03T00:00:00.000,FIRST BAPTIST CHURCH,229 SOUTH OHIO AVE.,DRUMRIGHT,OK,74030,2020,2,2020,3,3,0,Religious Organization
7726,1040087,60,2020-02-29,2020-03-03T00:00:00.000,FIRST BAPTIST CHURCH,500 EAST PAWNEE,SAVANNAH,MO,64485,2020,2,2020,3,3,0,Religious Organization
7710,1120340,60,2020-02-29,2020-03-03T00:00:00.000,LAMPLIGHTER'S CLUB,6145 NW Gospel Rd,AMITY,MO,64422,2020,2,2020,3,3,0,Community
7718,2070800,60,2020-02-29,2020-03-03T00:00:00.000,FIRST BAPTIST CHURCH,229 SOUTH OHIO AVE.,DRUMRIGHT,OK,74030,2020,2,2020,3,3,0,Religious Organization
7716,1161187,60,2020-02-29,2020-03-03T00:00:00.000,PRESCOTT UNITED METHODIST CHUR,PO Box 224,Prescott,KS,66767,2020,2,2020,3,3,0,Religious Organization
7720,2070800,60,2020-02-29,2020-03-03T00:00:00.000,FIRST BAPTIST CHURCH,229 SOUTH OHIO AVE.,DRUMRIGHT,OK,74030,2020,2,2020,3,3,0,Religious Organization
7721,2070800,60,2020-02-29,2020-03-03T00:00:00.000,FIRST BAPTIST CHURCH,229 SOUTH OHIO AVE.,DRUMRIGHT,OK,74030,2020,2,2020,3,3,0,Religious Organization
7723,2131238,60,2020-02-29,2020-03-03T00:00:00.000,LAKESIDE CHRISTIAN CHURCH,PO Box 845,Shell Knob,MO,65747,2020,2,2020,3,3,0,Religious Organization
7616,1180130,60,2020-02-15,2020-02-24T00:00:00.000,RAYTOWN GARDEN CLUB,805 N Dakota Dr,Independence,MO,64056,2020,2,2020,2,9,0,Community
7599,2030003,60,2020-02-15,2020-02-24T00:00:00.000,BATES CREEK BAPTIST WMA,12499 State Hwy P,Potosi,MO,63664,2020,2,2020,2,9,0,Religious Organization
7614,2132483,60,2020-02-15,2020-02-24T00:00:00.000,MUSKOGEE AREA QUILTER GUILD,PO Box 365,Muskogee,OK,74402,2020,2,2020,2,9,0,Community
7610,1090299,60,2020-02-15,2020-02-24T00:00:00.000,LOCKWOOD UNITED METHODIST CHRC,PO BOX 241,LOCKWOOD,MO,65682,2020,2,2020,2,9,0,Religious Organization
7608,1120615,60,2020-02-15,2020-02-24T00:00:00.000,LEBO BAPTIST CHURCH,420 N Maple St.,LEBO,KS,66856,2020,2,2020,2,9,0,Religious Organization
7606,3005407,60,2020-02-15,2020-02-24T00:00:00.000,ST. ALLEN FAMILY CHRISTIAN UNI,PO BOX 3901,ENID,OK,73754,2020,2,2020,2,9,0,Religious Organization
7604,1130341,60,2020-02-15,2020-02-24T00:00:00.000,HOLY ANGELS CHURCH,812 E Monroe,Garnett,KS,66031,2020,2,2020,2,9,0,Religious Organization
7603,2232270,60,2020-02-15,2020-02-24T00:00:00.000,W.H.F.M. CHURCH ORGANIZATION,228 CLAY ST.,IBERIA,MO,65486,2020,2,2020,2,9,0,Religious Organization
7594,2165798,60,2020-02-15,2020-02-24T00:00:00.000,NEW HOPE BAPTIST CHURCH,PO BOX 1822,MANNFORD,OK,74044,2020,2,2020,2,9,0,Religious Organization
7597,1096346,60,2020-02-15,2020-02-24T00:00:00.000,ROSENDALE GARDEN CLUB,12799 County Rd 168,Rosendale,MO,64483,2020,2,2020,2,9,0,Community
7596,1232115,60,2020-02-15,2020-02-24T00:00:00.000,ZION LUTHERAN CHURCH,621 N Mill St,Beloit,KS,67420,2020,2,2020,2,9,0,Religious Organization
7588,1196157,60,2020-02-15,2020-02-24T00:00:00.000,ST GEORGE CHURCH ALTAR SOCIETY,926 W Dryden St,Odessa,MO,64076,2020,2,2020,2,9,0,Religious Organization
7595,1120277,60,2020-02-15,2020-02-24T00:00:00.000,UNITED METHODIST CHOIR,7310 WEST LAKE ROAD,MERIDEN,KS,66512,2020,2,2020,2,9,0,Religious Organization
7592,1110279,60,2020-02-15,2020-02-24T00:00:00.000,PAPAN'S LANDING SENIOR CENTER,619 NW Paramore St,TOPEKA,KS,66608,2020,2,2020,2,9,0,Community
7590,1230293,60,2020-02-15,2020-02-24T00:00:00.000,WMU SOCIETY - FIRST BAPT CHURC,PO BOX 102,ADRIAN,MO,64720,2020,2,2020,2,9,0,Religious Organization
7589,2010189,60,2020-02-15,2020-02-24T00:00:00.000,CALVARY F.W.B. CHURCH,14390 S. 4210 RD.,CLAREMORE,OK,74017,2020,2,2020,2,9,0,Religious Organization
7624,1021483,60,2020-02-15,2020-02-24T00:00:00.000,BAPTIST WOMEN,404 W. RUTLEDGE ST.,YATES CENTER,KS,66783,2020,2,2020,2,9,0,Religious Organization
7623,2022861,60,2020-02-15,2020-02-24T00:00:00.000,BELLE UNITED METHODIST CHURCH,206 Highway 28 E,Belle,MO,65013,2020,2,2020,2,9,0,Religious Organization
7655,1060460,90,2020-02-15,2020-02-24T00:00:00.000,CHRISTIAN WOMEN'S SOCIETY,65 N. EAGLE LANE,MOUND CITY,KS,66056,2020,2,2020,2,9,0,Religious Organization
7625,1021921,60,2020-02-15,2020-02-24T00:00:00.000,ST BONIFACE CATHOLIC CHURCH,203 E HARRISON ST,BRUNSWICK,MO,65236,2020,2,2020,2,9,0,Religious Organization
7651,2201391,90,2020-02-15,2020-02-24T00:00:00.000,MISSIONS OF MERCY FUND - LILBOURN GENERA,PO Box 698,Lilbourn,MO,63862,2020,2,2020,2,9,0,Religious Organization
7628,1190700,60,2020-02-15,2020-02-24T00:00:00.000,CWF RAYMORE CHRISTIAN CHURCH,PO BOX 680,RAYMORE,MO,64083,2020,2,2020,2,9,0,Religious Organization
7664,2050867,150,2020-02-15,2020-02-24T00:00:00.000,EVENING STAR 4-H CLUB,20653 COUNTY RD. 1340,ST. JAMES,MO,65559,2020,2,2020,2,9,0,Community
7662,2070161,120,2020-02-15,2020-02-24T00:00:00.000,CHRISTIAN WOMENS FELLOWSHIP,229 SOUTH ROLLINS ST.,CENTRALIA,MO,65240,2020,2,2020,2,9,0,Religious Organization
7658,1121418,90,2020-02-15,2020-02-24T00:00:00.000,LUTHERAN WMS MISSIONARY LEAGUE,14700 Leavenworth Rd,Basehor,KS,66007,2020,2,2020,2,9,0,Religious Organization
